øâäúãÿþÔ¤YChargåVoltage_V,Charge_Percentage,Threshold_50pct
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):2.55,Charge(%):50.93,MidPoint:50
Voltage(V):4.91,Charge(%):98.24,MidPoint:50
Voltage(V):4.96,Charge(%):99.12,MidPoint:50
Voltage(V):4.98,Charge(%):99.51,MidPoint:50
Voltage(V):4.97,Charge(%):99.41,MidPoint:50
Voltage(V):4.99,Charge(%):99.80,MidPoint:50
Voltage(V):4.97,Charge(%):99.32,MidPoint:50
Voltage(V):4.98,Charge(%):99.61,MidPoint:50
Voltage(V):4.99,Charge(%):99.80,MidPoint:50
Voltage(V):5.00,Charge(%):99.90,MidPoint:50
Voltage(V):4.99,Charge(%):99.80,MidPoint:50
Voltage(V):4.99,Charge(%):99.80,MidPoint:50
Voltage(V):5.00,Charge(%):99.90,MidPoint:50
Voltage(V):4.99,Charge(%):99.80,MidPoint:50
Voltage(V):4.99,Charge(%):99.80,MidPoint:50
Voltage(V):4.99,Charge(%):99.71,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):4.99,Charge(%):99.71,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):4.99,Charge(%):99.71,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):4.99,Charge(%):99.71,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):4.99,Charge(%):99.80,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):99.90,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):4.99,Charge(%):99.80,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):4.76,Charge(%):95.21,MidPoint:50
Voltage(V):4.71,Charge(%):94.13,MidPoint:50
Voltage(V):4.66,Charge(%):93.26,MidPoint:50
Voltage(V):4.65,Charge(%):92.96,MidPoint:50
Voltage(V):4.63,Charge(%):92.57,MidPoint:50
Voltage(V):4.62,Charge(%):92.47,MidPoint:50
Voltage(V):4.62,Charge(%):92.38,MidPoint:50
Voltage(V):4.61,Charge(%):92.28,MidPoint:50
Voltage(V):4.61,Charge(%):92.28,MidPoint:50
Voltage(V):4.60,Charge(%):92.08,MidPoint:50
Voltage(V):4.61,Charge(%):92.18,MidPoint:50
Voltage(V):4.60,Charge(%):91.98,MidPoint:50
Voltage(V):4.60,Charge(%):91.98,MidPoint:50
Voltage(V):4.59,Charge(%):91.89,MidPoint:50
Voltage(V):4.59,Charge(%):91.79,MidPoint:50
Voltage(V):4.58,Charge(%):91.59,MidPoint:50
Voltage(V):4.58,Charge(%):91.69,MidPoint:50
Voltage(V):4.58,Charge(%):91.59,MidPoint:50
Voltage(V):4.58,Charge(%):91.59,MidPoint:50
Voltage(V):4.58,Charge(%):91.59,MidPoint:50
Voltage(V):4.58,Charge(%):91.59,MidPoint:50
Voltage(V):4.58,Charge(%):91.69,MidPoint:50
Voltage(V):4.58,Charge(%):91.59,MidPoint:50
Voltage(V):4.57,Charge(%):91.40,MidPoint:50
Voltage(V):4.57,Charge(%):91.40,MidPoint:50
Voltage(V):4.57,Charge(%):91.30,MidPoint:50
Voltage(V):4.57,Charge(%):91.40,MidPoint:50
Voltage(V):4.57,Charge(%):91.50,MidPoint:50
Voltage(V):4.57,Charge(%):91.30,MidPoint:50
Voltage(V):4.57,Charge(%):91.30,MidPoint:50
Voltage(V):4.57,Charge(%):91.40,MidPoint:50
Voltage(V):4.57,Charge(%):91.30,MidPoint:50
Voltage(V):4.57,Charge(%):91.30,MidPoint:50
Voltage(V):4.57,Charge(%):91.30,MidPoint:50
Voltage(V):4.57,Charge(%):91.40,MidPoint:50
Voltage(V):4.57,Charge(%):91.40,MidPoint:50
Voltage(V):4.57,Charge(%):91.40,MidPoint:50
Voltage(V):4.56,Charge(%):91.20,MidPoint:50
Voltage(V):4.57,Charge(%):91.30,MidPoint:50
Voltage(V):4.56,Charge(%):91.20,MidPoint:50
Voltage(V):4.57,Charge(%):91.30,MidPoint:50
Voltage(V):4.57,Charge(%):91.30,MidPoint:50
Voltage(V):4.57,Charge(%):91.30,MidPoint:50
Voltage(V):4.57,Charge(%):91.30,MidPoint:50
Voltage(V):4.56,Charge(%):91.20,MidPoint:50
Voltage(V):4.56,Charge(%):91.20,MidPoint:50
Voltage(V):4.56,Charge(%):91.10,MidPoint:50
Voltage(V):4.55,Charge(%):91.01,MidPoint:50
Voltage(V):4.55,Charge(%):90.91,MidPoint:50
Voltage(V):4.55,Charge(%):90.91,MidPoint:50
Voltage(V):4.51,Charge(%):90.22,MidPoint:50
Voltage(V):4.49,Charge(%):89.83,MidPoint:50
Voltage(V):4.48,Charge(%):89.54,MidPoint:50
Voltage(V):4.48,Charge(%):89.64,MidPoint:50
Voltage(V):4.47,Charge(%):89.35,MidPoint:50
Voltage(V):4.47,Charge(%):89.44,MidPoint:50
Voltage(V):4.47,Charge(%):89.35,MidPoint:50
Voltage(V):4.46,Charge(%):89.25,MidPoint:50
Voltage(V):4.46,Charge(%):89.15,MidPoint:50
Voltage(V):4.45,Charge(%):89.05,MidPoint:50
Voltage(V):4.45,Charge(%):89.05,MidPoint:50
Voltage(V):4.44,Charge(%):88.86,MidPoint:50
Voltage(V):4.45,Charge(%):88.95,MidPoint:50
Voltage(V):4.44,Charge(%):88.86,MidPoint:50
Voltage(V):4.43,Charge(%):88.66,MidPoint:50
Voltage(V):4.41,Charge(%):88.27,MidPoint:50
Voltage(V):2.09,Charge(%):41.84,MidPoint:50
Voltage(V):4.16,Charge(%):83.28,MidPoint:50
Voltage(V):4.16,Charge(%):83.28,MidPoint:50
Voltage(V):4.18,Charge(%):83.58,MidPoint:50
Voltage(V):4.16,Charge(%):83.19,MidPoint:50
Voltage(V):4.12,Charge(%):82.31,MidPoint:50
Voltage(V):4.10,Charge(%):82.01,MidPoint:50
Voltage(V):4.09,Charge(%):81.82,MidPoint:50
Voltage(V):4.10,Charge(%):82.01,MidPoint:50
Voltage(V):4.09,Charge(%):81.82,MidPoint:50
Voltage(V):4.08,Charge(%):81.52,MidPoint:50
Voltage(V):4.06,Charge(%):81.23,MidPoint:50
Voltage(V):4.05,Charge(%):81.04,MidPoint:50
Voltage(V):4.04,Charge(%):80.84,MidPoint:50
Voltage(V):4.03,Charge(%):80.65,MidPoint:50
Voltage(V):4.01,Charge(%):80.25,MidPoint:50
Voltage(V):4.00,Charge(%):80.06,MidPoint:50
Voltage(V):3.99,Charge(%):79.86,MidPoint:50
Voltage(V):3.98,Charge(%):79.57,MidPoint:50
Voltage(V):3.95,Charge(%):78.98,MidPoint:50
Voltage(V):3.93,Charge(%):78.69,MidPoint:50
Voltage(V):3.91,Charge(%):78.30,MidPoint:50
Voltage(V):3.90,Charge(%):78.01,MidPoint:50
Voltage(V):3.88,Charge(%):77.61,MidPoint:50
Voltage(V):3.88,Charge(%):77.52,MidPoint:50
Voltage(V):3.87,Charge(%):77.32,MidPoint:50
Voltage(V):3.86,Charge(%):77.13,MidPoint:50
Voltage(V):3.83,Charge(%):76.64,MidPoint:50
Voltage(V):3.82,Charge(%):76.44,MidPoint:50
Voltage(V):3.80,Charge(%):76.05,MidPoint:50
Voltage(V):3.80,Charge(%):76.05,MidPoint:50
Voltage(V):3.77,Charge(%):75.46,MidPoint:50
Voltage(V):3.78,Charge(%):75.56,MidPoint:50
Voltage(V):3.77,Charge(%):75.46,MidPoint:50
Voltage(V):3.76,Charge(%):75.27,MidPoint:50
Voltage(V):3.75,Charge(%):75.07,MidPoint:50
Voltage(V):3.74,Charge(%):74.78,MidPoint:50
Voltage(V):3.73,Charge(%):74.68,MidPoint:50
Voltage(V):3.72,Charge(%):74.49,MidPoint:50
Voltage(V):3.72,Charge(%):74.49,MidPoint:50
Voltage(V):3.72,Charge(%):74.49,MidPoint:50
Voltage(V):3.72,Charge(%):74.39,MidPoint:50
Voltage(V):3.71,Charge(%):74.29,MidPoint:50
Voltage(V):3.70,Charge(%):74.10,MidPoint:50
Voltage(V):3.69,Charge(%):73.70,MidPoint:50
Voltage(V):3.68,Charge(%):73.61,MidPoint:50
Voltage(V):3.67,Charge(%):73.41,MidPoint:50
Voltage(V):3.65,Charge(%):72.92,MidPoint:50
Voltage(V):3.65,Charge(%):72.92,MidPoint:50
Voltage(V):3.63,Charge(%):72.53,MidPoint:50
Voltage(V):3.61,Charge(%):72.14,MidPoint:50
Voltage(V):3.52,Charge(%):70.38,MidPoint:50
Voltage(V):3.52,Charge(%):70.38,MidPoint:50
Voltage(V):3.51,Charge(%):70.19,MidPoint:50
Voltage(V):3.49,Charge(%):69.79,MidPoint:50
Voltage(V):3.48,Charge(%):69.60,MidPoint:50
Voltage(V):3.48,Charge(%):69.50,MidPoint:50
Voltage(V):3.47,Charge(%):69.40,MidPoint:50
Voltage(V):3.47,Charge(%):69.31,MidPoint:50
Voltage(V):3.47,Charge(%):69.40,MidPoint:50
Voltage(V):3.47,Charge(%):69.40,MidPoint:50
Voltage(V):3.47,Charge(%):69.31,MidPoint:50
Voltage(V):3.46,Charge(%):69.11,MidPoint:50
Voltage(V):3.43,Charge(%):68.62,MidPoint:50
Voltage(V):3.43,Charge(%):68.52,MidPoint:50
Voltage(V):3.42,Charge(%):68.33,MidPoint:50
Voltage(V):3.39,Charge(%):67.74,MidPoint:50
Voltage(V):3.30,Charge(%):66.08,MidPoint:50
Voltage(V):3.26,Charge(%):65.20,MidPoint:50
Voltage(V):3.26,Charge(%):65.10,MidPoint:50
Voltage(V):3.24,Charge(%):64.81,MidPoint:50
Voltage(V):3.22,Charge(%):64.32,MidPoint:50
Voltage(V):3.22,Charge(%):64.32,MidPoint:50
Voltage(V):3.21,Charge(%):64.13,MidPoint:50
Voltage(V):3.21,Charge(%):64.13,MidPoint:50
Voltage(V):3.20,Charge(%):63.93,MidPoint:50
Voltage(V):3.19,Charge(%):63.83,MidPoint:50
Voltage(V):3.18,Charge(%):63.54,MidPoint:50
Voltage(V):3.17,Charge(%):63.34,MidPoint:50
Voltage(V):3.17,Charge(%):63.34,MidPoint:50
Voltage(V):3.16,Charge(%):63.25,MidPoint:50
Voltage(V):3.16,Charge(%):63.15,MidPoint:50
Voltage(V):3.15,Charge(%):63.05,MidPoint:50
Voltage(V):3.15,Charge(%):62.95,MidPoint:50
Voltage(V):3.14,Charge(%):62.76,MidPoint:50
Voltage(V):3.13,Charge(%):62.56,MidPoint:50
Voltage(V):3.13,Charge(%):62.56,MidPoint:50
Voltage(V):3.12,Charge(%):62.46,MidPoint:50
Voltage(V):3.13,Charge(%):62.66,MidPoint:50
Voltage(V):3.13,Charge(%):62.66,MidPoint:50
Voltage(V):3.12,Charge(%):62.37,MidPoint:50
Voltage(V):3.12,Charge(%):62.46,MidPoint:50
Voltage(V):3.12,Charge(%):62.46,MidPoint:50
Voltage(V):3.12,Charge(%):62.37,MidPoint:50
Voltage(V):3.12,Charge(%):62.46,MidPoint:50
Voltage(V):3.12,Charge(%):62.46,MidPoint:50
Voltage(V):3.12,Charge(%):62.46,MidPoint:50
Voltage(V):3.12,Charge(%):62.46,MidPoint:50
Voltage(V):3.12,Charge(%):62.37,MidPoint:50
Voltage(V):3.12,Charge(%):62.46,MidPoint:50
Voltage(V):1.47,Charge(%):29.42,MidPoint:50
Voltage(V):2.83,Charge(%):56.60,MidPoint:50
Voltage(V):2.87,Charge(%):57.38,MidPoint:50
Voltage(V):2.88,Charge(%):57.58,MidPoint:50
Voltage(V):2.88,Charge(%):57.67,MidPoint:50
Voltage(V):2.90,Charge(%):57.97,MidPoint:50
Voltage(V):2.90,Charge(%):58.06,MidPoint:50
Voltage(V):2.91,Charge(%):58.16,MidPoint:50
Voltage(V):2.90,Charge(%):57.97,MidPoint:50
Voltage(V):2.88,Charge(%):57.67,MidPoint:50
Voltage(V):2.86,Charge(%):57.28,MidPoint:50
Voltage(V):2.85,Charge(%):56.99,MidPoint:50
Voltage(V):2.83,Charge(%):56.70,MidPoint:50
Voltage(V):2.83,Charge(%):56.70,MidPoint:50
Voltage(V):2.83,Charge(%):56.70,MidPoint:50
Voltage(V):2.83,Charge(%):56.50,MidPoint:50
Voltage(V):2.83,Charge(%):56.70,MidPoint:50
Voltage(V):2.82,Charge(%):56.30,MidPoint:50
Voltage(V):2.78,Charge(%):55.62,MidPoint:50
Voltage(V):2.77,Charge(%):55.33,MidPoint:50
Voltage(V):2.78,Charge(%):55.62,MidPoint:50
Voltage(V):2.77,Charge(%):55.33,MidPoint:50
Voltage(V):2.76,Charge(%):55.23,MidPoint:50
Voltage(V):2.76,Charge(%):55.13,MidPoint:50
Voltage(V):2.75,Charge(%):55.03,MidPoint:50
Voltage(V):2.74,Charge(%):54.84,MidPoint:50
Voltage(V):2.74,Charge(%):54.74,MidPoint:50
Voltage(V):2.73,Charge(%):54.55,MidPoint:50
Voltage(V):2.71,Charge(%):54.15,MidPoint:50
Voltage(V):2.69,Charge(%):53.76,MidPoint:50
Voltage(V):2.68,Charge(%):53.67,MidPoint:50
Voltage(V):2.67,Charge(%):53.37,MidPoint:50
Voltage(V):2.67,Charge(%):53.37,MidPoint:50
Voltage(V):2.67,Charge(%):53.37,MidPoint:50
Voltage(V):2.66,Charge(%):53.18,MidPoint:50
Voltage(V):2.65,Charge(%):53.08,MidPoint:50
Voltage(V):2.65,Charge(%):53.08,MidPoint:50
Voltage(V):2.64,Charge(%):52.88,MidPoint:50
Voltage(V):2.63,Charge(%):52.69,MidPoint:50
Voltage(V):2.62,Charge(%):52.39,MidPoint:50
Voltage(V):2.62,Charge(%):52.39,MidPoint:50
Voltage(V):2.61,Charge(%):52.20,MidPoint:50
Voltage(V):2.61,Charge(%):52.10,MidPoint:50
Voltage(V):2.55,Charge(%):50.93,MidPoint:50
Voltage(V):2.53,Charge(%):50.54,MidPoint:50
Voltage(V):2.46,Charge(%):49.17,MidPoint:50
Voltage(V):2.44,Charge(%):48.78,MidPoint:50
Voltage(V):2.40,Charge(%):48.00,MidPoint:50
Voltage(V):2.36,Charge(%):47.21,MidPoint:50
Voltage(V):2.36,Charge(%):47.12,MidPoint:50
Voltage(V):2.32,Charge(%):46.33,MidPoint:50
Voltage(V):2.32,Charge(%):46.43,MidPoint:50
Voltage(V):2.29,Charge(%):45.85,MidPoint:50
Voltage(V):2.26,Charge(%):45.16,MidPoint:50
Voltage(V):2.26,Charge(%):45.26,MidPoint:50
Voltage(V):2.24,Charge(%):44.87,MidPoint:50
Voltage(V):2.23,Charge(%):44.67,MidPoint:50
Voltage(V):2.24,Charge(%):44.77,MidPoint:50
Voltage(V):2.24,Charge(%):44.77,MidPoint:50
Voltage(V):2.23,Charge(%):44.67,MidPoint:50
Voltage(V):2.24,Charge(%):44.77,MidPoint:50
Voltage(V):2.22,Charge(%):44.48,MidPoint:50
Voltage(V):2.22,Charge(%):44.48,MidPoint:50
Voltage(V):2.16,Charge(%):43.11,MidPoint:50
Voltage(V):2.14,Charge(%):42.82,MidPoint:50
Voltage(V):2.14,Charge(%):42.82,MidPoint:50
Voltage(V):2.13,Charge(%):42.62,MidPoint:50
Voltage(V):2.14,Charge(%):42.72,MidPoint:50
Voltage(V):2.13,Charge(%):42.62,MidPoint:50
Voltage(V):2.13,Charge(%):42.62,MidPoint:50
Voltage(V):2.14,Charge(%):42.72,MidPoint:50
Voltage(V):2.14,Charge(%):42.72,MidPoint:50
Voltage(V):2.14,Charge(%):42.72,MidPoint:50
Voltage(V):2.14,Charge(%):42.82,MidPoint:50
Voltage(V):2.14,Charge(%):42.72,MidPoint:50
Voltage(V):2.14,Charge(%):42.82,MidPoint:50
Voltage(V):2.14,Charge(%):42.82,MidPoint:50
Voltage(V):2.14,Charge(%):42.72,MidPoint:50
Voltage(V):2.13,Charge(%):42.52,MidPoint:50
Voltage(V):2.13,Charge(%):42.52,MidPoint:50
Voltage(V):2.13,Charge(%):42.52,MidPoint:50
Voltage(V):2.13,Charge(%):42.52,MidPoint:50
Voltage(V):2.13,Charge(%):42.62,MidPoint:50
Voltage(V):2.13,Charge(%):42.62,MidPoint:50
Voltage(V):2.13,Charge(%):42.62,MidPoint:50
Voltage(V):2.13,Charge(%):42.52,MidPoint:50
Voltage(V):2.13,Charge(%):42.52,MidPoint:50
Voltage(V):2.12,Charge(%):42.42,MidPoint:50
Voltage(V):2.12,Charge(%):42.42,MidPoint:50
Voltage(V):2.13,Charge(%):42.52,MidPoint:50
Voltage(V):2.14,Charge(%):42.72,MidPoint:50
Voltage(V):2.15,Charge(%):42.91,MidPoint:50
Voltage(V):2.16,Charge(%):43.11,MidPoint:50
Voltage(V):2.15,Charge(%):42.91,MidPoint:50
Voltage(V):2.16,Charge(%):43.21,MidPoint:50
Voltage(V):2.16,Charge(%):43.21,MidPoint:50
Voltage(V):2.16,Charge(%):43.21,MidPoint:50
Voltage(V):2.17,Charge(%):43.30,MidPoint:50
Voltage(V):2.16,Charge(%):43.11,MidPoint:50
Voltage(V):2.15,Charge(%):43.01,MidPoint:50
Voltage(V):0.87,Charge(%):17.40,MidPoint:50
Voltage(V):1.91,Charge(%):38.12,MidPoint:50
Voltage(V):1.97,Charge(%):39.39,MidPoint:50
Voltage(V):2.04,Charge(%):40.76,MidPoint:50
Voltage(V):2.07,Charge(%):41.45,MidPoint:50
Voltage(V):2.09,Charge(%):41.74,MidPoint:50
Voltage(V):2.10,Charge(%):42.03,MidPoint:50
Voltage(V):2.11,Charge(%):42.13,MidPoint:50
Voltage(V):2.11,Charge(%):42.23,MidPoint:50
Voltage(V):2.11,Charge(%):42.13,MidPoint:50
Voltage(V):2.11,Charge(%):42.23,MidPoint:50
Voltage(V):2.12,Charge(%):42.33,MidPoint:50
Voltage(V):2.13,Charge(%):42.52,MidPoint:50
Voltage(V):2.13,Charge(%):42.62,MidPoint:50
Voltage(V):2.13,Charge(%):42.52,MidPoint:50
Voltage(V):2.15,Charge(%):43.01,MidPoint:50
Voltage(V):2.08,Charge(%):41.54,MidPoint:50
Voltage(V):1.99,Charge(%):39.78,MidPoint:50
Voltage(V):2.01,Charge(%):40.18,MidPoint:50
Voltage(V):1.99,Charge(%):39.88,MidPoint:50
Voltage(V):1.99,Charge(%):39.78,MidPoint:50
Voltage(V):1.98,Charge(%):39.59,MidPoint:50
Voltage(V):1.96,Charge(%):39.30,MidPoint:50
Voltage(V):1.96,Charge(%):39.10,MidPoint:50
Voltage(V):1.97,Charge(%):39.39,MidPoint:50
Voltage(V):1.95,Charge(%):39.00,MidPoint:50
Voltage(V):1.96,Charge(%):39.20,MidPoint:50
Voltage(V):1.97,Charge(%):39.49,MidPoint:50
Voltage(V):1.99,Charge(%):39.78,MidPoint:50
Voltage(V):2.01,Charge(%):40.18,MidPoint:50
Voltage(V):2.03,Charge(%):40.66,MidPoint:50
Voltage(V):2.06,Charge(%):41.15,MidPoint:50
Voltage(V):2.09,Charge(%):41.74,MidPoint:50
Voltage(V):2.13,Charge(%):42.52,MidPoint:50
Voltage(V):2.11,Charge(%):42.13,MidPoint:50
Voltage(V):2.25,Charge(%):44.97,MidPoint:50
Voltage(V):2.34,Charge(%):46.82,MidPoint:50
Voltage(V):2.43,Charge(%):48.68,MidPoint:50
Voltage(V):2.51,Charge(%):50.15,MidPoint:50
Voltage(V):2.50,Charge(%):50.05,MidPoint:50
Voltage(V):2.53,Charge(%):50.54,MidPoint:50
Voltage(V):2.67,Charge(%):53.37,MidPoint:50
Voltage(V):3.12,Charge(%):62.46,MidPoint:50
Voltage(V):3.60,Charge(%):72.04,MidPoint:50
Voltage(V):3.79,Charge(%):75.86,MidPoint:50
Voltage(V):3.95,Charge(%):78.98,MidPoint:50
Voltage(V):4.03,Charge(%):80.55,MidPoint:50
Voltage(V):4.36,Charge(%):87.19,MidPoint:50
Voltage(V):4.41,Charge(%):88.17,MidPoint:50
Voltage(V):4.51,Charge(%):90.22,MidPoint:50
Voltage(V):4.52,Charge(%):90.42,MidPoint:50
Voltage(V):4.54,Charge(%):90.81,MidPoint:50
Voltage(V):4.56,Charge(%):91.20,MidPoint:50
Voltage(V):4.57,Charge(%):91.40,MidPoint:50
Voltage(V):4.61,Charge(%):92.28,MidPoint:50
Voltage(V):4.63,Charge(%):92.67,MidPoint:50
Voltage(V):4.67,Charge(%):93.35,MidPoint:50
Voltage(V):4.71,Charge(%):94.13,MidPoint:50
Voltage(V):4.82,Charge(%):96.48,MidPoint:50
Voltage(V):4.83,Charge(%):96.68,MidPoint:50
Voltage(V):4.83,Charge(%):96.58,MidPoint:50
Voltage(V):4.84,Charge(%):96.77,MidPoint:50
Voltage(V):4.83,Charge(%):96.68,MidPoint:50
Voltage(V):4.84,Charge(%):96.77,MidPoint:50
Voltage(V):4.85,Charge(%):96.97,MidPoint:50
Voltage(V):4.84,Charge(%):96.87,MidPoint:50
Voltage(V):4.85,Charge(%):97.07,MidPoint:50
Voltage(V):4.85,Charge(%):97.07,MidPoint:50
Voltage(V):4.87,Charge(%):97.46,MidPoint:50
Voltage(V):4.97,Charge(%):99.32,MidPoint:50
Voltage(V):4.98,Charge(%):99.61,MidPoint:50
Voltage(V):4.98,Charge(%):99.51,MidPoint:50
Voltage(V):4.99,Charge(%):99.71,MidPoint:50
Voltage(V):4.98,Charge(%):99.51,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):4.98,Charge(%):99.51,MidPoint:50
Voltage(V):4.99,Charge(%):99.80,MidPoint:50
Voltage(V):4.99,Charge(%):99.71,MidPoint:50
Voltage(V):4.99,Charge(%):99.71,MidPoint:50
Voltage(V):4.98,Charge(%):99.61,MidPoint:50
Voltage(V):4.99,Charge(%):99.71,MidPoint:50
Voltage(V):4.99,Charge(%):99.71,MidPoint:50
Voltage(V):4.98,Charge(%):99.61,MidPoint:50
Voltage(V):4.97,Charge(%):99.32,MidPoint:50
Voltage(V):4.75,Charge(%):95.01,MidPoint:50
Voltage(V):4.17,Charge(%):83.38,MidPoint:50
Voltage(V):3.76,Charge(%):75.17,MidPoint:50
Voltage(V):3.30,Charge(%):66.08,MidPoint:50
Voltage(V):3.17,Charge(%):63.34,MidPoint:50
Voltage(V):2.99,Charge(%):59.82,MidPoint:50
Voltage(V):2.83,Charge(%):56.50,MidPoint:50
Voltage(V):2.68,Charge(%):53.57,MidPoint:50
Voltage(V):2.61,Charge(%):52.30,MidPoint:50
Voltage(V):2.58,Charge(%):51.52,MidPoint:50
Voltage(V):2.56,Charge(%):51.22,MidPoint:50
Voltage(V):2.53,Charge(%):50.64,MidPoint:50
Voltage(V):2.49,Charge(%):49.85,MidPoint:50
Voltage(V):2.48,Charge(%):49.66,MidPoint:50
Voltage(V):2.46,Charge(%):49.27,MidPoint:50
Voltage(V):2.45,Charge(%):48.97,MidPoint:50
Voltage(V):0.54,Charge(%):10.85,MidPoint:50
Voltage(V):1.29,Charge(%):25.71,MidPoint:50
Voltage(V):1.34,Charge(%):26.88,MidPoint:50
Voltage(V):1.41,Charge(%):28.25,MidPoint:50
Voltage(V):1.45,Charge(%):28.93,MidPoint:50
Voltage(V):1.49,Charge(%):29.81,MidPoint:50
Voltage(V):1.47,Charge(%):29.33,MidPoint:50
Voltage(V):1.46,Charge(%):29.23,MidPoint:50
Voltage(V):1.47,Charge(%):29.42,MidPoint:50
Voltage(V):1.48,Charge(%):29.52,MidPoint:50
Voltage(V):1.48,Charge(%):29.52,MidPoint:50
Voltage(V):1.47,Charge(%):29.33,MidPoint:50
Voltage(V):1.46,Charge(%):29.13,MidPoint:50
Voltage(V):1.47,Charge(%):29.42,MidPoint:50
Voltage(V):1.48,Charge(%):29.52,MidPoint:50
Voltage(V):1.47,Charge(%):29.33,MidPoint:50
Voltage(V):1.48,Charge(%):29.52,MidPoint:50
Voltage(V):1.48,Charge(%):29.52,MidPoint:50
Voltage(V):1.48,Charge(%):29.62,MidPoint:50
Voltage(V):1.48,Charge(%):29.52,MidPoint:50
Voltage(V):1.48,Charge(%):29.52,MidPoint:50
Voltage(V):1.49,Charge(%):29.72,MidPoint:50
